Station ID,Station Name,Year,Month,Rainfall (mm),Latitude,Longitude
082068,MITTA MITTA FORESTRY,2014,12,92.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2015,1,97.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2015,2,42.4,-36.53,147.37
082068,MITTA MITTA FORESTRY,2015,3,8.4,-36.53,147.37
082068,MITTA MITTA FORESTRY,2015,4,108.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2015,5,101.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2015,6,39.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2015,7,98.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2015,8,96.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2015,9,23.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2015,10,67.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2015,11,88.4,-36.53,147.37
082068,MITTA MITTA FORESTRY,2015,12,60.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2016,1,151.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2016,2,31,-36.53,147.37
082068,MITTA MITTA FORESTRY,2016,3,62,-36.53,147.37
082068,MITTA MITTA FORESTRY,2016,4,19.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2016,5,201.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2016,6,148.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2016,7,199.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2016,8,128.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2016,9,198.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2016,10,180,-36.53,147.37
082068,MITTA MITTA FORESTRY,2016,11,62,-36.53,147.37
082068,MITTA MITTA FORESTRY,2016,12,86.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2017,1,84.4,-36.53,147.37
082068,MITTA MITTA FORESTRY,2017,2,28.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2017,3,40.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2017,4,116,-36.53,147.37
082068,MITTA MITTA FORESTRY,2017,5,48,-36.53,147.37
082068,MITTA MITTA FORESTRY,2017,6,6.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2017,7,99.5,-36.53,147.37
082068,MITTA MITTA FORESTRY,2017,8,173,-36.53,147.37
082068,MITTA MITTA FORESTRY,2017,9,59.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2017,10,115,-36.53,147.37
082068,MITTA MITTA FORESTRY,2017,11,90.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2017,12,162.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2018,1,52,-36.53,147.37
082068,MITTA MITTA FORESTRY,2018,2,66.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2018,3,42.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2018,4,24.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2018,5,88.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2018,6,88.7,-36.53,147.37
082068,MITTA MITTA FORESTRY,2018,7,40.1,-36.53,147.37
082068,MITTA MITTA FORESTRY,2018,8,106.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2018,9,44,-36.53,147.37
082068,MITTA MITTA FORESTRY,2018,10,24.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2018,11,92.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2018,12,81.4,-36.53,147.37
082068,MITTA MITTA FORESTRY,2019,1,29.4,-36.53,147.37
082068,MITTA MITTA FORESTRY,2019,2,70.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2019,3,103.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2019,4,15.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2019,5,185,-36.53,147.37
082068,MITTA MITTA FORESTRY,2019,6,109.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2019,7,88.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2019,8,56.4,-36.53,147.37
082068,MITTA MITTA FORESTRY,2019,9,41.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2019,10,26.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2019,11,60.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2019,12,19.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2020,1,44.4,-36.53,147.37
082068,MITTA MITTA FORESTRY,2020,2,64.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2020,3,136.4,-36.53,147.37
082068,MITTA MITTA FORESTRY,2020,4,206.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2020,5,57.4,-36.53,147.37
082068,MITTA MITTA FORESTRY,2020,6,87.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2020,7,53.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2020,8,77.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2020,9,70.4,-36.53,147.37
082068,MITTA MITTA FORESTRY,2020,10,142.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2020,11,35.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2020,12,63,-36.53,147.37
082068,MITTA MITTA FORESTRY,2021,1,104.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2021,2,120.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2021,3,73,-36.53,147.37
082068,MITTA MITTA FORESTRY,2021,4,11.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2021,5,69.3,-36.53,147.37
082068,MITTA MITTA FORESTRY,2021,6,131.9,-36.53,147.37
082068,MITTA MITTA FORESTRY,2021,7,187.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2021,8,67.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2021,9,166.4,-36.53,147.37
082068,MITTA MITTA FORESTRY,2021,10,75.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2021,11,140.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2021,12,91,-36.53,147.37
082068,MITTA MITTA FORESTRY,2022,1,183.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2022,2,8.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2022,3,65.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2022,4,62.4,-36.53,147.37
082068,MITTA MITTA FORESTRY,2022,5,78.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2022,6,118.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2022,7,60,-36.53,147.37
082068,MITTA MITTA FORESTRY,2022,8,211.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2022,9,135,-36.53,147.37
082068,MITTA MITTA FORESTRY,2022,10,203,-36.53,147.37
082068,MITTA MITTA FORESTRY,2022,11,202.4,-36.53,147.37
082068,MITTA MITTA FORESTRY,2022,12,53.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2023,1,66.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2023,2,17.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2023,3,77.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2023,4,82.4,-36.53,147.37
082068,MITTA MITTA FORESTRY,2023,5,67.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2023,6,164.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2023,7,87.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2023,8,54.4,-36.53,147.37
082068,MITTA MITTA FORESTRY,2023,9,30.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2023,10,101.4,-36.53,147.37
082068,MITTA MITTA FORESTRY,2023,11,97,-36.53,147.37
082068,MITTA MITTA FORESTRY,2023,12,51.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2024,1,135.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2024,2,52.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2024,3,20.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2024,4,53,-36.53,147.37
082068,MITTA MITTA FORESTRY,2024,5,65.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2024,6,61.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2024,7,96.4,-36.53,147.37
082068,MITTA MITTA FORESTRY,2024,8,55.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2024,9,60.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2024,10,71.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2024,11,169.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2024,12,89.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2025,1,37.6,-36.53,147.37
082068,MITTA MITTA FORESTRY,2025,2,35.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2025,3,70.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2025,4,6.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2025,5,54,-36.53,147.37
082068,MITTA MITTA FORESTRY,2025,6,111.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2025,7,126.2,-36.53,147.37
082068,MITTA MITTA FORESTRY,2025,8,81.4,-36.53,147.37
082068,MITTA MITTA FORESTRY,2025,9,45.8,-36.53,147.37
082068,MITTA MITTA FORESTRY,2025,10,MISSING,-36.53,147.37
083032,WHITLANDS (BURDER'S LANE),2010,1,119.8,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2010,2,185.4,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2010,3,157.8,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2010,4,142.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2010,5,100,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2010,6,145.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2010,7,169.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2010,8,288.8,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2010,9,270,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2010,10,217.4,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2010,11,179.8,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2010,12,242.8,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2011,1,242.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2011,2,262.4,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2011,3,104,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2011,4,54.4,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2011,5,90,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2011,6,82.4,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2011,7,193.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2011,8,132,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2011,9,93.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2011,10,50.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2011,11,168.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2011,12,52.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2012,1,130.4,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2012,2,143.8,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2012,3,247.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2012,4,32.8,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2012,5,74.8,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2012,6,134,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2012,7,224.8,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2012,8,146.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2012,9,67,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2012,10,34.8,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2012,11,38,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2012,12,63,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2013,1,3.8,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2013,2,63.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2013,3,150.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2013,4,20.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2013,5,114.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2013,6,102.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2013,7,245,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2013,8,254,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2013,9,107.8,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2013,10,54.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2013,11,31.8,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2013,12,84.8,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2014,1,55,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2014,2,34.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2014,3,193.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2014,4,118.8,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2014,5,145.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2014,6,215.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2014,7,229,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2014,8,16.4,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2014,9,97,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2014,10,38.8,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2014,11,51,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2014,12,44,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2015,1,87.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2015,2,39.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2015,3,14.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2015,4,131.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2015,5,131.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2015,6,49.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2015,7,166.4,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2015,8,82,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2015,9,35.8,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2015,10,60.4,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2015,11,85.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2015,12,72.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2016,1,57.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2016,2,29.4,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2016,3,MISSING,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2016,4,52.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2016,5,300.4,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2016,6,229,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2016,7,301.8,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2016,8,178.8,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2016,9,308.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2016,10,163.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2016,11,80.5,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2016,12,MISSING,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2017,1,71.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2017,2,MISSING,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2017,3,60.7,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2017,4,62.4,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2017,5,MISSING,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2017,6,100.4,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2017,7,MISSING,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2017,8,MISSING,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2017,9,MISSING,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2017,10,MISSING,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2017,11,MISSING,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2017,12,MISSING,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2018,1,27.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2018,2,MISSING,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2018,3,MISSING,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2018,4,MISSING,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2018,5,MISSING,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2018,6,MISSING,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2018,7,119.3,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2018,8,165.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2018,9,46.4,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2018,10,43.8,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2018,11,119.7,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2018,12,154.7,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2019,1,36.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2019,2,19.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2019,3,15.5,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2019,4,30,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2019,5,161.3,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2019,6,156.3,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2019,7,152.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2019,8,104.7,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2019,9,68.1,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2019,10,43.3,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2019,11,68.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2019,12,30.5,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2020,1,52.1,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2020,2,63.3,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2020,3,199.7,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2020,4,386.8,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2020,5,112,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2020,6,125.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2020,7,71.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2020,8,145.5,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2020,9,101.5,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2020,10,213,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2020,11,56.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2020,12,66,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2021,1,118.1,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2021,2,78.4,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2021,3,69.3,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2021,4,18,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2021,5,107.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2021,6,188,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2021,7,260.3,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2021,8,77.7,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2021,9,192.8,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2021,10,97,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2021,11,182.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2021,12,55.4,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2022,1,226.7,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2022,2,6.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2022,3,100.4,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2022,4,120.4,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2022,5,112.4,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2022,6,233.5,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2022,7,88.1,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2022,8,260.7,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2022,9,213.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2022,10,461.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2022,11,177.1,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2022,12,77.4,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2023,1,90.5,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2023,2,27.1,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2023,3,145.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2023,4,128,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2023,5,105,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2023,6,371.4,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2023,7,114.9,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2023,8,87.5,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2023,9,52.3,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2023,10,180.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2023,11,113.5,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2023,12,118.4,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2024,1,187.1,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2024,2,69.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2024,3,21.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2024,4,53,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2024,5,118.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2024,6,46.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2024,7,183.4,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2024,8,86.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2024,9,61.3,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2024,10,93.6,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2024,11,222.1,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2024,12,129.9,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2025,1,42.3,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2025,2,19.9,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2025,3,91.8,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2025,4,3.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2025,5,51,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2025,6,176.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2025,7,260.1,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2025,8,MISSING,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2025,9,46.2,-36.85,146.32
083032,WHITLANDS (BURDER'S LANE),2025,10,MISSING,-36.85,146.32
084016,GABO ISLAND LIGHTHOUSE,2010,1,15.2,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2010,2,152.4,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2010,3,20.6,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2010,4,38.6,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2010,5,152.6,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2010,6,53.8,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2010,7,49,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2010,8,47.2,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2010,9,21.6,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2010,10,74.2,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2010,11,54.6,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2010,12,129.4,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2011,1,24.8,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2011,2,65.2,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2011,3,121.4,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2011,4,53.6,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2011,5,108.6,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2011,6,82.9,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2011,7,76.8,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2011,8,76.2,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2011,9,27.6,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2011,10,69.4,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2011,11,94.8,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2011,12,43,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2012,1,43.6,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2012,2,91.2,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2012,3,222.4,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2012,4,163.8,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2012,5,52.6,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2012,6,161.6,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2012,7,45.4,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2012,8,70.6,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2012,9,24.2,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2012,10,37.2,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2012,11,60.8,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2012,12,26.6,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2013,1,64.6,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2013,2,90.4,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2013,3,46,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2013,4,31.6,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2013,5,32.4,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2013,6,176.8,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2013,7,14.2,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2013,8,30.6,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2013,9,90.6,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2013,10,37.6,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2013,11,138.4,-37.57,149.91
084016,GABO ISLAND LIGHTHOUSE,2013,12,49.4,-37.57,149.91
