Year,Month,Reservoir,System,Capacity_ML,Volume_ML,Percent_Full
2011,8,Upper Yarra,Melbourne,200579,141465,70.5
2011,9,Upper Yarra,Melbourne,200579,142377,71
2011,10,Upper Yarra,Melbourne,200579,149969,74.8
2011,11,Upper Yarra,Melbourne,200579,159778,79.7
2011,12,Upper Yarra,Melbourne,200579,167596,83.6
2012,1,Upper Yarra,Melbourne,200579,165634,82.6
2012,2,Upper Yarra,Melbourne,200579,159074,79.3
2012,3,Upper Yarra,Melbourne,200579,144773,72.2
2012,4,Upper Yarra,Melbourne,200579,130491,65.1
2012,5,Upper Yarra,Melbourne,200579,123430,61.5
2012,6,Upper Yarra,Melbourne,200579,144260,71.9
2012,7,Upper Yarra,Melbourne,200579,147060,73.3
2012,8,Upper Yarra,Melbourne,200579,166338,82.9
2012,9,Upper Yarra,Melbourne,200579,178876,89.2
2012,10,Upper Yarra,Melbourne,200579,175794,87.6
2012,11,Upper Yarra,Melbourne,200579,171722,85.6
2012,12,Upper Yarra,Melbourne,200579,165140,82.3
2013,1,Upper Yarra,Melbourne,200579,152620,76.1
2013,2,Upper Yarra,Melbourne,200579,132473,66
2013,3,Upper Yarra,Melbourne,200579,112879,56.3
2013,4,Upper Yarra,Melbourne,200579,101378,50.5
2013,5,Upper Yarra,Melbourne,200579,91075,45.4
2013,6,Upper Yarra,Melbourne,200579,96724,48.2
2013,7,Upper Yarra,Melbourne,200579,97624,48.7
2013,8,Upper Yarra,Melbourne,200579,118852,59.3
2013,9,Upper Yarra,Melbourne,200579,119686,59.7
2013,10,Upper Yarra,Melbourne,200579,124290,62
2013,11,Upper Yarra,Melbourne,200579,133545,66.6
2013,12,Upper Yarra,Melbourne,200579,150583,75.1
2014,1,Upper Yarra,Melbourne,200579,151043,75.3
2014,2,Upper Yarra,Melbourne,200579,141300,70.4
2014,3,Upper Yarra,Melbourne,200579,128718,64.2
2014,4,Upper Yarra,Melbourne,200579,118747,59.2
2014,5,Upper Yarra,Melbourne,200579,111017,55.3
2014,6,Upper Yarra,Melbourne,200579,105590,52.6
2014,7,Upper Yarra,Melbourne,200579,128507,64.1
2014,8,Upper Yarra,Melbourne,200579,139829,69.7
2014,9,Upper Yarra,Melbourne,200579,138707,69.2
2014,10,Upper Yarra,Melbourne,200579,136489,68
2014,11,Upper Yarra,Melbourne,200579,147960,73.8
2014,12,Upper Yarra,Melbourne,200579,156097,77.8
2015,1,Upper Yarra,Melbourne,200579,142636,71.1
2015,2,Upper Yarra,Melbourne,200579,119093,59.4
2015,3,Upper Yarra,Melbourne,200579,102832,51.3
2015,4,Upper Yarra,Melbourne,200579,107090,53.4
2015,5,Upper Yarra,Melbourne,200579,98034,48.9
2015,6,Upper Yarra,Melbourne,200579,100783,50.2
2015,7,Upper Yarra,Melbourne,200579,108642,54.2
2015,8,Upper Yarra,Melbourne,200579,116018,57.8
2015,9,Upper Yarra,Melbourne,200579,117504,58.6
2015,10,Upper Yarra,Melbourne,200579,117308,58.5
2015,11,Upper Yarra,Melbourne,200579,117681,58.7
2015,12,Upper Yarra,Melbourne,200579,120747,60.2
2016,1,Upper Yarra,Melbourne,200579,118983,59.3
2016,2,Upper Yarra,Melbourne,200579,113052,56.4
2016,3,Upper Yarra,Melbourne,200579,100716,50.2
2016,4,Upper Yarra,Melbourne,200579,102380,51
2016,5,Upper Yarra,Melbourne,200579,101283,50.5
2016,6,Upper Yarra,Melbourne,200579,101567,50.6
2016,7,Upper Yarra,Melbourne,200579,107589,53.6
2016,8,Upper Yarra,Melbourne,200579,115838,57.8
2016,9,Upper Yarra,Melbourne,200579,124063,61.9
2016,10,Upper Yarra,Melbourne,200579,148803,74.2
2016,11,Upper Yarra,Melbourne,200579,142970,71.3
2016,12,Upper Yarra,Melbourne,200579,130258,64.9
2017,1,Upper Yarra,Melbourne,200579,110665,55.2
2017,2,Upper Yarra,Melbourne,200579,96861,48.3
2017,3,Upper Yarra,Melbourne,200579,97941,48.8
2017,4,Upper Yarra,Melbourne,200579,102205,51
2017,5,Upper Yarra,Melbourne,200579,104862,52.3
2017,6,Upper Yarra,Melbourne,200579,97243,48.5
2017,7,Upper Yarra,Melbourne,200579,99244,49.5
2017,8,Upper Yarra,Melbourne,200579,115869,57.8
2017,9,Upper Yarra,Melbourne,200579,138672,69.1
2017,10,Upper Yarra,Melbourne,200579,126824,63.2
2017,11,Upper Yarra,Melbourne,200579,113991,56.8
2017,12,Upper Yarra,Melbourne,200579,121411,60.5
2018,1,Upper Yarra,Melbourne,200579,128241,63.9
2018,2,Upper Yarra,Melbourne,200579,117954,58.8
2018,3,Upper Yarra,Melbourne,200579,102195,50.9
2018,4,Upper Yarra,Melbourne,200579,94921,47.3
2018,5,Upper Yarra,Melbourne,200579,96554,48.1
2018,6,Upper Yarra,Melbourne,200579,96310,48
2018,7,Upper Yarra,Melbourne,200579,106813,53.3
2018,8,Upper Yarra,Melbourne,200579,123576,61.6
2018,9,Upper Yarra,Melbourne,200579,120833,60.2
2018,10,Upper Yarra,Melbourne,200579,114758,57.2
2018,11,Upper Yarra,Melbourne,200579,118621,59.1
2018,12,Upper Yarra,Melbourne,200579,114301,57
2019,1,Upper Yarra,Melbourne,200579,109641,54.7
2019,2,Upper Yarra,Melbourne,200579,118731,59.2
2019,3,Upper Yarra,Melbourne,200579,125144,62.4
2019,4,Upper Yarra,Melbourne,200579,118721,59.2
2019,5,Upper Yarra,Melbourne,200579,105127,52.4
2019,6,Upper Yarra,Melbourne,200579,95568,47.6
2019,7,Upper Yarra,Melbourne,200579,100953,50.3
2019,8,Upper Yarra,Melbourne,200579,108414,54.1
2019,9,Upper Yarra,Melbourne,200579,106141,52.9
2019,10,Upper Yarra,Melbourne,200579,90393,45.1
2019,11,Upper Yarra,Melbourne,200579,88283,44
2019,12,Upper Yarra,Melbourne,200579,89241,44.5
2020,1,Upper Yarra,Melbourne,200579,87321,43.5
2020,2,Upper Yarra,Melbourne,200579,85591,42.7
2020,3,Upper Yarra,Melbourne,200579,82909,41.3
2020,4,Upper Yarra,Melbourne,200579,83517,41.6
2020,5,Upper Yarra,Melbourne,200579,85288,42.5
2020,6,Upper Yarra,Melbourne,200579,79062,39.4
2020,7,Upper Yarra,Melbourne,200579,82396,41.1
2020,8,Upper Yarra,Melbourne,200579,92919,46.3
2020,9,Upper Yarra,Melbourne,200579,85211,42.5
2020,10,Upper Yarra,Melbourne,200579,85970,42.9
2020,11,Upper Yarra,Melbourne,200579,81734,40.7
2020,12,Upper Yarra,Melbourne,200579,87299,43.5
2021,1,Upper Yarra,Melbourne,200579,88037,43.9
2021,2,Upper Yarra,Melbourne,200579,86252,43
2021,3,Upper Yarra,Melbourne,200579,96264,48
2021,4,Upper Yarra,Melbourne,200579,95116,47.4
2021,5,Upper Yarra,Melbourne,200579,96893,48.3
2021,6,Upper Yarra,Melbourne,200579,127327,63.5
2021,7,Upper Yarra,Melbourne,200579,149417,74.5
2021,8,Upper Yarra,Melbourne,200579,178110,88.8
2021,9,Upper Yarra,Melbourne,200579,185589,92.5
2021,10,Upper Yarra,Melbourne,200579,181673,90.6
2021,11,Upper Yarra,Melbourne,200579,181433,90.5
2021,12,Upper Yarra,Melbourne,200579,169247,84.4
2022,1,Upper Yarra,Melbourne,200579,150810,75.2
2022,2,Upper Yarra,Melbourne,200579,134826,67.2
2022,3,Upper Yarra,Melbourne,200579,119103,59.4
2022,4,Upper Yarra,Melbourne,200579,120641,60.1
2022,5,Upper Yarra,Melbourne,200579,123414,61.5
2022,6,Upper Yarra,Melbourne,200579,138916,69.3
2022,7,Upper Yarra,Melbourne,200579,141318,70.5
2022,8,Upper Yarra,Melbourne,200579,164804,82.2
2022,9,Upper Yarra,Melbourne,200579,171743,85.6
2022,10,Upper Yarra,Melbourne,200579,185268,92.4
2022,11,Upper Yarra,Melbourne,200579,185439,92.5
2022,12,Upper Yarra,Melbourne,200579,182103,90.8
2023,1,Upper Yarra,Melbourne,200579,167017,83.3
2023,2,Upper Yarra,Melbourne,200579,146189,72.9
2023,3,Upper Yarra,Melbourne,200579,127705,63.7
2023,4,Upper Yarra,Melbourne,200579,133460,66.5
2023,5,Upper Yarra,Melbourne,200579,132710,66.2
2023,6,Upper Yarra,Melbourne,200579,135020,67.3
2023,7,Upper Yarra,Melbourne,200579,128082,63.9
2023,8,Upper Yarra,Melbourne,200579,141406,70.5
2023,9,Upper Yarra,Melbourne,200579,153914,76.7
2023,10,Upper Yarra,Melbourne,200579,175671,87.6
2023,11,Upper Yarra,Melbourne,200579,173752,86.6
2023,12,Upper Yarra,Melbourne,200579,171763,85.6
2024,1,Upper Yarra,Melbourne,200579,169440,84.5
2024,2,Upper Yarra,Melbourne,200579,200579,100
2024,3,Upper Yarra,Melbourne,200579,138226,68.9
2024,4,Upper Yarra,Melbourne,200579,120180,59.9
2024,5,Upper Yarra,Melbourne,200579,116219,57.9
2024,6,Upper Yarra,Melbourne,200579,119628,59.6
2024,7,Upper Yarra,Melbourne,200579,136810,68.2
2024,8,Upper Yarra,Melbourne,200579,140352,70
2024,9,Upper Yarra,Melbourne,200579,146334,73
2024,10,Upper Yarra,Melbourne,200579,166273,82.9
2024,11,Upper Yarra,Melbourne,200579,172027,85.8
2024,12,Upper Yarra,Melbourne,200579,176089,87.8
2025,1,Upper Yarra,Melbourne,200579,149435,74.5
2025,2,Upper Yarra,Melbourne,200579,148528,74
2025,3,Upper Yarra,Melbourne,200579,127513,63.6
2025,4,Upper Yarra,Melbourne,200579,109863,54.8
2025,5,Upper Yarra,Melbourne,200579,120127,59.9
2025,6,Upper Yarra,Melbourne,200579,117386,58.5
2025,7,Upper Yarra,Melbourne,200579,125670,62.7
2025,8,Upper Yarra,Melbourne,200579,126141,62.9
2025,9,Upper Yarra,Melbourne,200579,128170,63.9
2010,1,Yan Yean,Melbourne,30266,7911,26.1
2010,2,Yan Yean,Melbourne,30266,8198,27.1
2010,3,Yan Yean,Melbourne,30266,9018,29.8
2010,4,Yan Yean,Melbourne,30266,9391,31
2010,5,Yan Yean,Melbourne,30266,9853,32.6
2010,6,Yan Yean,Melbourne,30266,11197,37
2010,7,Yan Yean,Melbourne,30266,12793,42.3
2010,8,Yan Yean,Melbourne,30266,16291,53.8
2010,9,Yan Yean,Melbourne,30266,18697,61.8
2010,10,Yan Yean,Melbourne,30266,21023,69.5
2010,11,Yan Yean,Melbourne,30266,24963,82.5
2010,12,Yan Yean,Melbourne,30266,27318,90.3
2011,1,Yan Yean,Melbourne,30266,27370,90.4
2011,2,Yan Yean,Melbourne,30266,27474,90.8
2011,3,Yan Yean,Melbourne,30266,27162,89.7
2011,4,Yan Yean,Melbourne,30266,27162,89.7
2011,5,Yan Yean,Melbourne,30266,27266,90.1
2011,6,Yan Yean,Melbourne,30266,23370,77.2
2011,7,Yan Yean,Melbourne,30266,27318,90.3
2011,8,Yan Yean,Melbourne,30266,27422,90.6
2011,9,Yan Yean,Melbourne,30266,27474,90.8
2011,10,Yan Yean,Melbourne,30266,27422,90.6
2011,11,Yan Yean,Melbourne,30266,28098,92.8
2011,12,Yan Yean,Melbourne,30266,27734,91.6
2012,1,Yan Yean,Melbourne,30266,26850,88.7
2012,2,Yan Yean,Melbourne,30266,26746,88.4
2012,3,Yan Yean,Melbourne,30266,27058,89.4
2012,4,Yan Yean,Melbourne,30266,27006,89.2
2012,5,Yan Yean,Melbourne,30266,27318,90.3
2012,6,Yan Yean,Melbourne,30266,27438,90.7
2012,7,Yan Yean,Melbourne,30266,27786,91.8
2012,8,Yan Yean,Melbourne,30266,28306,93.5
2012,9,Yan Yean,Melbourne,30266,28462,94
2012,10,Yan Yean,Melbourne,30266,28306,93.5
2012,11,Yan Yean,Melbourne,30266,27994,92.5
2012,12,Yan Yean,Melbourne,30266,27474,90.8
2013,1,Yan Yean,Melbourne,30266,26642,88
2013,2,Yan Yean,Melbourne,30266,26694,88.2
2013,3,Yan Yean,Melbourne,30266,26386,87.2
2013,4,Yan Yean,Melbourne,30266,26284,86.8
2013,5,Yan Yean,Melbourne,30266,26233,86.7
2013,6,Yan Yean,Melbourne,30266,26746,88.4
2013,7,Yan Yean,Melbourne,30266,27162,89.7
2013,8,Yan Yean,Melbourne,30266,27474,90.8
2013,9,Yan Yean,Melbourne,30266,27890,92.1
2013,10,Yan Yean,Melbourne,30266,28082,92.8
2013,11,Yan Yean,Melbourne,30266,28254,93.4
2013,12,Yan Yean,Melbourne,30266,27812,91.9
2014,1,Yan Yean,Melbourne,30266,27162,89.7
2014,2,Yan Yean,Melbourne,30266,26529,87.7
2014,3,Yan Yean,Melbourne,30266,26259,86.8
2014,4,Yan Yean,Melbourne,30266,26325,87
2014,5,Yan Yean,Melbourne,30266,26463,87.4
2014,6,Yan Yean,Melbourne,30266,26902,88.9
2014,7,Yan Yean,Melbourne,30266,27084,89.5
2014,8,Yan Yean,Melbourne,30266,27162,89.7
2014,9,Yan Yean,Melbourne,30266,27682,91.5
2014,10,Yan Yean,Melbourne,30266,27786,91.8
2014,11,Yan Yean,Melbourne,30266,27526,90.9
2014,12,Yan Yean,Melbourne,30266,27006,89.2
2015,1,Yan Yean,Melbourne,30266,26325,87
2015,2,Yan Yean,Melbourne,30266,26044,86.1
2015,3,Yan Yean,Melbourne,30266,25570,84.5
2015,4,Yan Yean,Melbourne,30266,25493,84.2
2015,5,Yan Yean,Melbourne,30266,25672,84.8
2015,6,Yan Yean,Melbourne,30266,25738,85
2015,7,Yan Yean,Melbourne,30266,26029,86
2015,8,Yan Yean,Melbourne,30266,26437,87.3
2015,9,Yan Yean,Melbourne,30266,26642,88
2015,10,Yan Yean,Melbourne,30266,26437,87.3
2015,11,Yan Yean,Melbourne,30266,26029,86
2015,12,Yan Yean,Melbourne,30266,25493,84.2
2016,1,Yan Yean,Melbourne,30266,25063,82.8
2016,2,Yan Yean,Melbourne,30266,24453,80.8
2016,3,Yan Yean,Melbourne,30266,24013,79.3
2016,4,Yan Yean,Melbourne,30266,23813,78.7
2016,5,Yan Yean,Melbourne,30266,23828,78.7
2016,6,Yan Yean,Melbourne,30266,24213,80
2016,7,Yan Yean,Melbourne,30266,24463,80.8
2016,8,Yan Yean,Melbourne,30266,25063,82.8
2016,9,Yan Yean,Melbourne,30266,26488,87.5
2016,10,Yan Yean,Melbourne,30266,27812,91.9
2016,11,Yan Yean,Melbourne,30266,28046,92.7
2016,12,Yan Yean,Melbourne,30266,27656,91.4
2017,1,Yan Yean,Melbourne,30266,26944,89
2017,2,Yan Yean,Melbourne,30266,26503,87.6
2017,3,Yan Yean,Melbourne,30266,26284,86.8
2017,4,Yan Yean,Melbourne,30266,26427,87.3
2017,5,Yan Yean,Melbourne,30266,26386,87.2
2017,6,Yan Yean,Melbourne,30266,26452,87.4
2017,7,Yan Yean,Melbourne,30266,26488,87.5
2017,8,Yan Yean,Melbourne,30266,26928,89
2017,9,Yan Yean,Melbourne,30266,27006,89.2
2017,10,Yan Yean,Melbourne,30266,26840,88.7
2017,11,Yan Yean,Melbourne,30266,26503,87.6
2017,12,Yan Yean,Melbourne,30266,26720,88.3
2018,1,Yan Yean,Melbourne,30266,26335,87
2018,2,Yan Yean,Melbourne,30266,25646,84.7
2018,3,Yan Yean,Melbourne,30266,25013,82.6
2018,4,Yan Yean,Melbourne,30266,24763,81.8
2018,5,Yan Yean,Melbourne,30266,24888,82.2
2018,6,Yan Yean,Melbourne,30266,24938,82.4
2018,7,Yan Yean,Melbourne,30266,24978,82.5
2018,8,Yan Yean,Melbourne,30266,25366,83.8
2018,9,Yan Yean,Melbourne,30266,24813,82
2018,10,Yan Yean,Melbourne,30266,24613,81.3
2018,11,Yan Yean,Melbourne,30266,24513,81
2018,12,Yan Yean,Melbourne,30266,24413,80.7
2019,1,Yan Yean,Melbourne,30266,23464,77.5
2019,2,Yan Yean,Melbourne,30266,22778,75.3
2019,3,Yan Yean,Melbourne,30266,22239,73.5
2019,4,Yan Yean,Melbourne,30266,21700,71.7
2019,5,Yan Yean,Melbourne,30266,21651,71.5
2019,6,Yan Yean,Melbourne,30266,21749,71.9
2019,7,Yan Yean,Melbourne,30266,21945,72.5
2019,8,Yan Yean,Melbourne,30266,22141,73.2
2019,9,Yan Yean,Melbourne,30266,22239,73.5
2019,10,Yan Yean,Melbourne,30266,21994,72.7
2019,11,Yan Yean,Melbourne,30266,21651,71.5
2019,12,Yan Yean,Melbourne,30266,21023,69.5
2020,1,Yan Yean,Melbourne,30266,20831,68.8
2020,2,Yan Yean,Melbourne,30266,20687,68.4
2020,3,Yan Yean,Melbourne,30266,20495,67.7
2020,4,Yan Yean,Melbourne,30266,22288,73.6
2020,5,Yan Yean,Melbourne,30266,24913,82.3
2020,6,Yan Yean,Melbourne,30266,26029,86
2020,7,Yan Yean,Melbourne,30266,26386,87.2
2020,8,Yan Yean,Melbourne,30266,27162,89.7
2020,9,Yan Yean,Melbourne,30266,27266,90.1
2020,10,Yan Yean,Melbourne,30266,27682,91.5
2020,11,Yan Yean,Melbourne,30266,27578,91.1
2020,12,Yan Yean,Melbourne,30266,27006,89.2
2021,1,Yan Yean,Melbourne,30266,26513,87.6
2021,2,Yan Yean,Melbourne,30266,26131,86.3
2021,3,Yan Yean,Melbourne,30266,25927,85.7
2021,4,Yan Yean,Melbourne,30266,25774,85.2
2021,5,Yan Yean,Melbourne,30266,25927,85.7
2021,6,Yan Yean,Melbourne,30266,27006,89.2
2021,7,Yan Yean,Melbourne,30266,27630,91.3
2021,8,Yan Yean,Melbourne,30266,29098,96.1
2021,9,Yan Yean,Melbourne,30266,29310,96.8
2021,10,Yan Yean,Melbourne,30266,30476,100.7
2021,11,Yan Yean,Melbourne,30266,30423,100.5
2021,12,Yan Yean,Melbourne,30266,29999,99.1
2022,1,Yan Yean,Melbourne,30266,29628,97.9
2022,2,Yan Yean,Melbourne,30266,28886,95.4
2022,3,Yan Yean,Melbourne,30266,28780,95.1
2022,4,Yan Yean,Melbourne,30266,28727,94.9
2022,5,Yan Yean,Melbourne,30266,28727,94.9
2022,6,Yan Yean,Melbourne,30266,29257,96.7
2022,7,Yan Yean,Melbourne,30266,29681,98.1
2022,8,Yan Yean,Melbourne,30266,30370,100.3
2022,9,Yan Yean,Melbourne,30266,30370,100.3
2022,10,Yan Yean,Melbourne,30266,30635,101.2
2022,11,Yan Yean,Melbourne,30266,30317,100.2
2022,12,Yan Yean,Melbourne,30266,29999,99.1
2023,1,Yan Yean,Melbourne,30266,29310,96.8
2023,2,Yan Yean,Melbourne,30266,28674,94.7
2023,3,Yan Yean,Melbourne,30266,28515,94.2
2023,4,Yan Yean,Melbourne,30266,28780,95.1
2023,5,Yan Yean,Melbourne,30266,28981,95.8
2023,6,Yan Yean,Melbourne,30266,29151,96.3
2023,7,Yan Yean,Melbourne,30266,29257,96.7
2023,8,Yan Yean,Melbourne,30266,29363,97
2023,9,Yan Yean,Melbourne,30266,29257,96.7
2023,10,Yan Yean,Melbourne,30266,29204,96.5
2023,11,Yan Yean,Melbourne,30266,29008,95.8
2023,12,Yan Yean,Melbourne,30266,28886,95.4
2024,1,Yan Yean,Melbourne,30266,29257,96.7
2024,2,Yan Yean,Melbourne,30266,30266,100
2024,3,Yan Yean,Melbourne,30266,28098,92.8
2024,4,Yan Yean,Melbourne,30266,28436,94
2024,5,Yan Yean,Melbourne,30266,28462,94
2024,6,Yan Yean,Melbourne,30266,28306,93.5
2024,7,Yan Yean,Melbourne,30266,28568,94.4
2024,8,Yan Yean,Melbourne,30266,28202,93.2
2024,9,Yan Yean,Melbourne,30266,27838,92
2024,10,Yan Yean,Melbourne,30266,27630,91.3
2024,11,Yan Yean,Melbourne,30266,26850,88.7
2024,12,Yan Yean,Melbourne,30266,25876,85.5
2025,1,Yan Yean,Melbourne,30266,24713,81.7
2025,2,Yan Yean,Melbourne,30266,24013,79.3
2025,3,Yan Yean,Melbourne,30266,23023,76.1
2025,4,Yan Yean,Melbourne,30266,22337,73.8
2025,5,Yan Yean,Melbourne,30266,21465,70.9
2025,6,Yan Yean,Melbourne,30266,21081,69.7
2025,7,Yan Yean,Melbourne,30266,21455,70.9
2025,8,Yan Yean,Melbourne,30266,20975,69.3
2025,9,Yan Yean,Melbourne,30266,21023,69.5
2010,1,Kangaroo Lake,Murray,39710,0,0
2010,2,Kangaroo Lake,Murray,39710,0,0
2010,3,Kangaroo Lake,Murray,39710,0,0
2010,4,Kangaroo Lake,Murray,39710,0,0
2010,5,Kangaroo Lake,Murray,39710,0,0
2010,6,Kangaroo Lake,Murray,39710,0,0
2010,7,Kangaroo Lake,Murray,39710,0,0
2010,8,Kangaroo Lake,Murray,39710,0,0
2010,9,Kangaroo Lake,Murray,39710,0,0
2010,10,Kangaroo Lake,Murray,39710,0,0
2010,11,Kangaroo Lake,Murray,39710,0,0
2010,12,Kangaroo Lake,Murray,39710,0,0
2011,1,Kangaroo Lake,Murray,39710,0,0
2011,2,Kangaroo Lake,Murray,39710,0,0
2011,3,Kangaroo Lake,Murray,39710,0,0
2011,4,Kangaroo Lake,Murray,39710,0,0
2011,5,Kangaroo Lake,Murray,39710,0,0
2011,6,Kangaroo Lake,Murray,39710,0,0
2011,7,Kangaroo Lake,Murray,39710,0,0
2011,8,Kangaroo Lake,Murray,39710,0,0
2011,9,Kangaroo Lake,Murray,39710,0,0
2011,10,Kangaroo Lake,Murray,39710,0,0
2011,11,Kangaroo Lake,Murray,39710,0,0
2011,12,Kangaroo Lake,Murray,39710,0,0
2012,1,Kangaroo Lake,Murray,39710,0,0
2012,2,Kangaroo Lake,Murray,39710,0,0
2012,3,Kangaroo Lake,Murray,39710,0,0
2012,4,Kangaroo Lake,Murray,39710,0,0
2012,5,Kangaroo Lake,Murray,39710,0,0
2012,6,Kangaroo Lake,Murray,39710,0,0
2012,7,Kangaroo Lake,Murray,39710,33934,85.5
2012,8,Kangaroo Lake,Murray,39710,37138,93.5
2012,9,Kangaroo Lake,Murray,39710,39568,99.6
2012,10,Kangaroo Lake,Murray,39710,39158,98.6
2012,11,Kangaroo Lake,Murray,39710,39197,98.7
2012,12,Kangaroo Lake,Murray,39710,36622,92.2
2013,1,Kangaroo Lake,Murray,39710,38348,96.6
2013,2,Kangaroo Lake,Murray,39710,39343,99.1
2013,3,Kangaroo Lake,Murray,39710,37174,93.6
2013,4,Kangaroo Lake,Murray,39710,36258,91.3
2013,5,Kangaroo Lake,Murray,39710,32261,81.2
2013,6,Kangaroo Lake,Murray,39710,36718,92.5
2013,7,Kangaroo Lake,Murray,39710,36394,91.6
2013,8,Kangaroo Lake,Murray,39710,38874,97.9
2013,9,Kangaroo Lake,Murray,39710,39330,99
2013,10,Kangaroo Lake,Murray,39710,38180,96.1
2013,11,Kangaroo Lake,Murray,39710,36934,93
2013,12,Kangaroo Lake,Murray,39710,37444,94.3
2014,1,Kangaroo Lake,Murray,39710,36271,91.3
2014,2,Kangaroo Lake,Murray,39710,39080,98.4
2014,3,Kangaroo Lake,Murray,39710,38946,98.1
2014,4,Kangaroo Lake,Murray,39710,36778,92.6
2014,5,Kangaroo Lake,Murray,39710,32283,81.3
2014,6,Kangaroo Lake,Murray,39710,32399,81.6
2014,7,Kangaroo Lake,Murray,39710,37856,95.3
2014,8,Kangaroo Lake,Murray,39710,38216,96.2
2014,9,Kangaroo Lake,Murray,39710,39058,98.4
2014,10,Kangaroo Lake,Murray,39710,39294,99
2014,11,Kangaroo Lake,Murray,39710,40138,101.1
2014,12,Kangaroo Lake,Murray,39710,36970,93.1
2015,1,Kangaroo Lake,Murray,39710,37594,94.7
2015,2,Kangaroo Lake,Murray,39710,38081,95.9
2015,3,Kangaroo Lake,Murray,39710,37891,95.4
2015,4,Kangaroo Lake,Murray,39710,39452,99.4
2015,5,Kangaroo Lake,Murray,39710,36944,93
2015,6,Kangaroo Lake,Murray,39710,36497,91.9
2015,7,Kangaroo Lake,Murray,39710,37633,94.8
2015,8,Kangaroo Lake,Murray,39710,38410,96.7
2015,9,Kangaroo Lake,Murray,39710,36710,92.4
2015,10,Kangaroo Lake,Murray,39710,38432,96.8
2015,11,Kangaroo Lake,Murray,39710,36145,91
2015,12,Kangaroo Lake,Murray,39710,35605,89.7
2016,1,Kangaroo Lake,Murray,39710,37521,94.5
2016,2,Kangaroo Lake,Murray,39710,36782,92.6
2016,3,Kangaroo Lake,Murray,39710,37201,93.7
2016,4,Kangaroo Lake,Murray,39710,38817,97.8
2016,5,Kangaroo Lake,Murray,39710,35389,89.1
2016,6,Kangaroo Lake,Murray,39710,35994,90.6
2016,7,Kangaroo Lake,Murray,39710,39068,98.4
2016,8,Kangaroo Lake,Murray,39710,38733,97.5
2016,9,Kangaroo Lake,Murray,39710,34155,86
2016,10,Kangaroo Lake,Murray,39710,38165,96.1
2016,11,Kangaroo Lake,Murray,39710,36691,92.4
2016,12,Kangaroo Lake,Murray,39710,37578,94.6
2017,1,Kangaroo Lake,Murray,39710,38221,96.3
2017,2,Kangaroo Lake,Murray,39710,38069,95.9
2017,3,Kangaroo Lake,Murray,39710,37975,95.6
2017,4,Kangaroo Lake,Murray,39710,39617,99.8
2017,5,Kangaroo Lake,Murray,39710,37452,94.3
2017,6,Kangaroo Lake,Murray,39710,37017,93.2
2017,7,Kangaroo Lake,Murray,39710,36576,92.1
2017,8,Kangaroo Lake,Murray,39710,38532,97
2017,9,Kangaroo Lake,Murray,39710,38437,96.8
2017,10,Kangaroo Lake,Murray,39710,38004,95.7
2017,11,Kangaroo Lake,Murray,39710,37726,95
2017,12,Kangaroo Lake,Murray,39710,38143,96.1
2018,1,Kangaroo Lake,Murray,39710,38298,96.4
2018,2,Kangaroo Lake,Murray,39710,39145,98.6
2018,3,Kangaroo Lake,Murray,39710,37842,95.3
2018,4,Kangaroo Lake,Murray,39710,36742,92.5
2018,5,Kangaroo Lake,Murray,39710,36305,91.4
2018,6,Kangaroo Lake,Murray,39710,35515,89.4
2018,7,Kangaroo Lake,Murray,39710,35520,89.4
2018,8,Kangaroo Lake,Murray,39710,37845,95.3
2018,9,Kangaroo Lake,Murray,39710,38558,97.1
2018,10,Kangaroo Lake,Murray,39710,37075,93.4
2018,11,Kangaroo Lake,Murray,39710,36423,91.7
2018,12,Kangaroo Lake,Murray,39710,37569,94.6
2019,1,Kangaroo Lake,Murray,39710,37265,93.8
2019,2,Kangaroo Lake,Murray,39710,38362,96.6
2019,3,Kangaroo Lake,Murray,39710,37823,95.2
2019,4,Kangaroo Lake,Murray,39710,37079,93.4
2019,5,Kangaroo Lake,Murray,39710,38558,97.1
2019,6,Kangaroo Lake,Murray,39710,38558,97.1
2019,7,Kangaroo Lake,Murray,39710,38479,96.9
2019,8,Kangaroo Lake,Murray,39710,38479,96.9
2019,9,Kangaroo Lake,Murray,39710,38241,96.3
2019,10,Kangaroo Lake,Murray,39710,35977,90.6
2019,11,Kangaroo Lake,Murray,39710,36970,93.1
2019,12,Kangaroo Lake,Murray,39710,36414,91.7
2020,1,Kangaroo Lake,Murray,39710,37407,94.2
2020,2,Kangaroo Lake,Murray,39710,37804,95.2
2020,3,Kangaroo Lake,Murray,39710,37566,94.6
2020,4,Kangaroo Lake,Murray,39710,38241,96.3
2020,5,Kangaroo Lake,Murray,39710,37486,94.4
2020,6,Kangaroo Lake,Murray,39710,36176,91.1
2020,7,Kangaroo Lake,Murray,39710,36891,92.9
2020,8,Kangaroo Lake,Murray,39710,38280,96.4
2020,9,Kangaroo Lake,Murray,39710,37844,95.3
2020,10,Kangaroo Lake,Murray,39710,37526,94.5
2020,11,Kangaroo Lake,Murray,39710,38082,95.9
2020,12,Kangaroo Lake,Murray,39710,38280,96.4
2021,1,Kangaroo Lake,Murray,39710,37049,93.3
2021,2,Kangaroo Lake,Murray,39710,36732,92.5
2021,3,Kangaroo Lake,Murray,39710,38002,95.7
